user_id	original_image	face_id	age	gender	x	y	dx	dy	tilt_ang	fiducial_yaw_angle	fiducial_score
50739822@N00	8528332190_711a219069_o.jpg	1375	(38, 43)	f	1303	576	842	842	-5	0	83
50739822@N00	8528332190_711a219069_o.jpg	1376	(60, 100)	f	2086	825	777	778	0	0	14
50739822@N00	10574471273_46493eb9c7_o.jpg	1365	(8, 12)	m	178	256	108	108	-90	0	33
50739822@N00	8528332636_e159e3685f_o.jpg	1366	(38, 43)	f	538	522	1129	1129	5	0	45
50739822@N00	8528332636_e159e3685f_o.jpg	1376	(60, 100)	f	2055	726	753	753	10	0	54
50739822@N00	8528332636_e159e3685f_o.jpg	1375	(38, 43)	f	1453	580	714	714	5	0	90
50739822@N00	8273663664_3cca0b5469_o.jpg	1365	(8, 12)	m	1180	1015	510	510	-15	0	72
50739822@N00	11695488824_1fe19c383a_o.jpg	1366	(38, 43)	f	156	136	115	115	10	0	6
50739822@N00	9666669506_08059710ff_o.jpg	1365	(8, 12)	m	196	136	112	112	-75	0	9
50739822@N00	8265166855_185fa275c5_o.jpg	1365	(8, 12)	m	244	446	348	348	-105	0	138
50739822@N00	8626556846_0165189fe8_o.jpg	1364	(8, 12)	m	246	100	212	212	0	0	85
50739822@N00	8626556846_0165189fe8_o.jpg	1365	(8, 12)	m	149	148	192	192	-5	0	141
50739822@N00	8527217355_8b1118d6b8_o.jpg	1366	(38, 43)	f	1515	798	344	344	5	0	69
50739822@N00	8157750576_6311d6ca55_o.jpg	1364	(8, 12)	m	1783	839	414	415	20	0	114
50739822@N00	8343962828_827cb1b7e9_o.jpg	1369	(60, 100)	m	1180	433	255	255	10	-30	29
50739822@N00	9662859075_c1de9e5263_o.jpg	1365	(8, 12)	m	205	167	148	148	-90	0	101
50739822@N00	9981837313_84eaf07da5_o.jpg	1365	(8, 12)	m	59	163	105	105	-15	30	63
50739822@N00	8299765793_cc6ec835ff_o.jpg	1365	(8, 12)	m	59	320	653	652	-95	0	121
50739822@N00	8265176961_39649a630f_o.jpg	1366	(38, 43)	f	337	473	252	252	-90	0	100
50739822@N00	8265176961_39649a630f_o.jpg	1365	(8, 12)	m	826	487	220	220	-100	0	93
50739822@N00	8157699787_1c07afff67_o.jpg	1365	(8, 12)	m	1216	825	293	293	0	0	73
50739822@N00	8255996785_791cf5aae4_o.jpg	1364	(8, 12)	m	1901	865	491	491	-5	15	76
50739822@N00	8255996785_791cf5aae4_o.jpg	1365	(8, 12)	m	844	690	402	401	-10	0	145
50739822@N00	10217438845_ee671b767b_o.jpg	1366	(38, 43)	f	265	257	168	168	175	0	54
50739822@N00	10217438845_ee671b767b_o.jpg	1364	(8, 12)	m	228	166	124	124	185	0	47
50739822@N00	8272596269_7ac6098637_o.jpg	1365	(8, 12)	m	1842	551	950	950	0	0	105
50739822@N00	8307006337_ab6c9b2a9e_o.jpg	1369	(60, 100)	m	408	389	104	103	0	-30	7
50739822@N00	11502488915_2f01dfed12_o.jpg	1366	(38, 43)	f	184	208	192	192	-100	0	25
50739822@N00	11502488915_2f01dfed12_o.jpg	1365	(8, 12)	m	394	237	164	164	-110	0	61
50739822@N00	11502488915_2f01dfed12_o.jpg	1367	(38, 43)	m	78	69	156	155	-95	0	52
50739822@N00	9981755844_cc095cfff2_o.jpg	1366	(38, 43)	f	352	78	152	152	-15	0	73
50739822@N00	9981755844_cc095cfff2_o.jpg	1364	(8, 12)	m	221	74	104	104	5	0	35
50739822@N00	8559798969_e5bf3f903e_o.jpg	1364	(8, 12)	m	709	1587	618	618	-95	0	86
50739822@N00	8559798969_e5bf3f903e_o.jpg	1365	(8, 12)	m	1155	835	510	510	-95	0	124
50739822@N00	9597014229_149e4fba60_o.jpg	1364	(8, 12)	m	97	198	96	96	-85	0	24
50739822@N00	8265166963_92b75fd00e_o.jpg	1366	(38, 43)	f	528	543	376	376	-90	0	84
50739822@N00	8265166963_92b75fd00e_o.jpg	1365	(8, 12)	m	539	329	364	364	-90	0	127
50739822@N00	8265166963_92b75fd00e_o.jpg	1364	(8, 12)	m	624	0	347	340	-90	0	76
50739822@N00	8480722854_19a601b6fc_o.jpg	1365	(8, 12)	m	342	710	791	791	-95	0	65
50739822@N00	8480722998_a4a6c822b8_o.jpg	1365	(8, 12)	m	307	666	829	828	-95	0	57
50739822@N00	8237554447_a1ce9b36a1_o.jpg	1364	(8, 12)	m	481	716	228	228	-90	0	33
50739822@N00	8235707048_f806d8fc5c_o.jpg	1364	(8, 12)	m	1523	886	274	274	-90	0	48
50739822@N00	8235707048_f806d8fc5c_o.jpg	1365	(8, 12)	m	1638	1295	242	242	-100	0	67
50739822@N00	8560912012_ea759a6088_o.jpg	1364	(8, 12)	m	1633	537	242	242	10	0	58
50739822@N00	8344182368_9600350dfe_o.jpg	1366	(38, 43)	f	1094	511	855	854	-95	15	53
50739822@N00	8527206707_4b925a9277_o.jpg	1366	(38, 43)	f	1034	1106	516	516	-90	0	57
50739822@N00	11551605866_ca682e3e6e_o.jpg	1366	(38, 43)	f	318	107	192	193	5	0	94
50739822@N00	11199883584_06929eb2b0_o.jpg	1364	(8, 12)	m	203	96	100	100	-80	30	20
50739822@N00	10608548453_980919668c_o.jpg	1366	(38, 43)	f	135	173	104	105	-100	30	7
50739822@N00	8279072213_6a2edd5679_o.jpg	1364	(8, 12)	m	1120	1654	370	370	-90	0	129
50739822@N00	11695337744_a8dacf6b80_o.jpg	1364	(8, 12)	m	275	146	156	157	15	0	58
50739822@N00	8157719380_176bc38243_o.jpg	1364	(8, 12)	m	1695	881	466	465	10	0	85
50739822@N00	8157719380_176bc38243_o.jpg	1365	(8, 12)	m	1069	976	427	428	-10	0	130
50739822@N00	8157790590_1636a10887_o.jpg	1366	(38, 43)	f	409	956	689	688	-105	0	78
50739822@N00	8157790590_1636a10887_o.jpg	1364	(8, 12)	m	739	612	644	643	-85	0	126
50739822@N00	8157790590_1636a10887_o.jpg	1365	(8, 12)	m	1137	1443	504	504	-95	0	104
50739822@N00	8344182690_66b7f81565_o.jpg	1366	(38, 43)	f	1423	702	491	491	10	0	80
50739822@N00	8344182690_66b7f81565_o.jpg	1376	(60, 100)	f	1775	820	446	447	15	0	56
50739822@N00	11199974283_0e57671fc5_o.jpg	1365	(8, 12)	m	140	216	96	96	-15	-30	7
50739822@N00	8625472623_9e60941ea2_o.jpg	1365	(8, 12)	m	215	67	116	116	-85	0	56
50739822@N00	11369280845_06cc145fd0_o.jpg	1365	(8, 12)	m	182	246	184	184	-85	0	86
50739822@N00	8564809881_2d74ab9b31_o.jpg	1364	(8, 12)	m	1147	1129	268	268	0	0	99
50739822@N00	11049511606_2ca9273f30_o.jpg	1364	(8, 12)	m	89	70	132	131	5	-15	119
50739822@N00	11049511606_2ca9273f30_o.jpg	1365	(8, 12)	m	331	123	128	128	5	0	79
50739822@N00	11502488575_8cf6b81b4d_o.jpg	1369	(60, 100)	m	104	118	140	140	-100	15	132
50739822@N00	11502488575_8cf6b81b4d_o.jpg	1376	(60, 100)	f	138	265	128	128	-90	0	49
50739822@N00	11502488575_8cf6b81b4d_o.jpg	1365	(8, 12)	m	213	213	112	112	-90	0	56
50739822@N00	8527205609_9721d9b81c_o.jpg	1369	(60, 100)	m	1571	516	778	778	-10	15	134
50739822@N00	8527205609_9721d9b81c_o.jpg	1376	(60, 100)	f	1034	693	720	720	10	0	41
50739822@N00	8559787155_d3fb264dcc_o.jpg	1365	(8, 12)	m	2687	809	318	319	0	0	172
50739822@N00	8559787155_d3fb264dcc_o.jpg	1364	(8, 12)	m	423	602	306	306	-5	0	131
50739822@N00	10477406626_7a783d42f2_o.jpg	1365	(8, 12)	m	226	166	124	124	-95	0	83
50739822@N00	9887257053_887c3ecc3e_o.jpg	1365	(8, 12)	m	188	111	176	177	5	0	132
50739822@N00	10501832576_4f0d76966e_o.jpg	1365	(8, 12)	m	167	42	124	124	-85	0	82
50739822@N00	10574257144_730401808f_o.jpg	1365	(8, 12)	m	155	298	100	100	-90	0	61
50739822@N00	8342877881_0f35380e85_o.jpg	1367	(38, 43)	m	976	277	587	586	5	0	73
50739822@N00	8569822308_e2f6d6d7b7_o.jpg	1365	(8, 12)	m	706	530	420	421	-15	0	119
50739822@N00	8569822308_e2f6d6d7b7_o.jpg	1364	(8, 12)	m	2043	443	401	401	-15	0	130
50739822@N00	9599817028_20e616cfd8_o.jpg	1364	(8, 12)	m	187	76	112	112	-95	30	59
50739822@N00	8565956040_ac2bd16b39_o.jpg	1364	(8, 12)	m	1812	930	1268	1269	0	0	67
50739822@N00	8565956040_ac2bd16b39_o.jpg	1366	(38, 43)	f	1435	291	1033	1033	-5	30	69
50739822@N00	8155668723_07495fe87e_o.jpg	1366	(38, 43)	f	766	414	464	464	-10	0	99
50739822@N00	8299799675_86da8ca08b_o.jpg	1377	(38, 43)	f	258	42	120	121	5	0	72
50739822@N00	8299799675_86da8ca08b_o.jpg	1373	(8, 12)	f	486	358	116	117	15	30	54
50739822@N00	8157738131_1d049db159_o.jpg	1365	(8, 12)	m	1445	765	606	605	-100	0	156
50739822@N00	11049536323_e86cd090a7_o.jpg	1365	(8, 12)	m	146	164	104	104	-85	0	16
50739822@N00	8276944584_25e504bf1f_o.jpg	1367	(38, 43)	m	149	688	1613	1613	-105	-45	74
50739822@N00	8528321172_c86bff16ac_o.jpg	1366	(38, 43)	f	390	704	1096	1096	10	0	27
50739822@N00	8528321172_c86bff16ac_o.jpg	1375	(38, 43)	f	1496	602	893	892	10	15	38
50739822@N00	8528321172_c86bff16ac_o.jpg	1376	(60, 100)	f	2293	758	816	816	10	0	13
50739822@N00	8559818617_1bef0b8b7a_o.jpg	1364	(8, 12)	m	1085	1281	637	637	-90	0	82
50739822@N00	8307095751_6f6acba154_o.jpg	1369	(60, 100)	m	408	389	104	103	0	-30	7
50739822@N00	8255996959_ebb25e6db7_o.jpg	1365	(8, 12)	m	2250	196	319	318	-85	0	119
50739822@N00	8255996959_ebb25e6db7_o.jpg	1374	(4, 6)	f	1764	1150	312	313	-80	0	64
50739822@N00	8255996959_ebb25e6db7_o.jpg	1364	(8, 12)	m	447	1832	243	243	-100	0	54
50739822@N00	8265167131_990317e97c_o.jpg	1366	(38, 43)	f	606	167	492	492	-115	30	77
50739822@N00	8265167131_990317e97c_o.jpg	1376	(60, 100)	f	620	710	488	488	-100	0	65
50739822@N00	10253576494_6a6312c054_o.jpg	1365	(8, 12)	m	236	150	92	92	-95	30	39
50739822@N00	8342878403_7af44548af_o.jpg	1364	(8, 12)	m	1683	517	478	479	5	0	70
50739822@N00	8265303537_3b75b134c5_o.jpg	1364	(8, 12)	m	341	666	313	312	-95	0	59
50739822@N00	8265303537_3b75b134c5_o.jpg	1365	(8, 12)	m	323	197	284	284	-100	0	127
50739822@N00	8257091256_1163eeab66_o.jpg	1364	(8, 12)	m	1214	1233	242	242	5	-30	57
50739822@N00	8266252454_7c7099cc6e_o.jpg	1365	(8, 12)	m	799	240	541	540	-5	0	36
50739822@N00	8157719864_0b7c6040c5_o.jpg	1364	(8, 12)	m	298	1072	694	695	-90	0	71
50739822@N00	8300818718_89e2cfff7c_o.jpg	1378	(38, 43)	f	221	195	196	197	0	0	76
50739822@N00	8480671070_74cb71a3c3_o.jpg	1365	(8, 12)	m	1910	541	587	587	-15	-30	58
50739822@N00	8308034456_7f46120063_o.jpg	1372	(60, 100)	f	554	642	264	264	-95	0	49
50739822@N00	8308034456_7f46120063_o.jpg	1364	(8, 12)	m	592	273	264	263	-90	0	55
50739822@N00	9981796326_2757c0cbf4_o.jpg	1367	(38, 43)	m	296	48	123	125	0	30	72
50739822@N00	9981796326_2757c0cbf4_o.jpg	1364	(8, 12)	m	407	230	112	112	5	0	20
50739822@N00	9666088884_2fe9b74702_o.jpg	1365	(8, 12)	m	102	197	116	116	-95	0	64
50739822@N00	10574471993_86847d25e0_o.jpg	1365	(8, 12)	m	187	120	120	120	-90	0	108
50739822@N00	11199870306_4f76594b37_o.jpg	1366	(38, 43)	f	251	153	136	136	-25	0	68
50739822@N00	11199870306_4f76594b37_o.jpg	1364	(8, 12)	m	342	145	116	116	0	0	114
50739822@N00	8560908034_7fb93d791d_o.jpg	1365	(8, 12)	m	1142	1316	395	395	-95	0	122
50739822@N00	8560908034_7fb93d791d_o.jpg	1364	(8, 12)	m	965	588	370	369	-75	0	66
50739822@N00	10477156136_72792d8252_o.jpg	1365	(8, 12)	m	124	179	132	132	-75	0	35
50739822@N00	8479597341_cdbc509b5f_o.jpg	1366	(38, 43)	f	1200	452	1319	1320	-5	0	95
50739822@N00	8479597341_cdbc509b5f_o.jpg	1365	(8, 12)	m	927	664	867	867	-25	0	150
50739822@N00	10608298344_8726d0bb8c_o.jpg	1364	(8, 12)	m	121
